u_id,i_id,overall,service,value,food,atmosphere
149,1342,5.0,5.0,5.0,4.0,0.0
149,1343,5.0,5.0,5.0,4.0,4.0
150,1344,2.0,1.0,2.0,3.0,3.0
150,269,3.0,3.0,3.0,3.0,0.0
150,825,3.0,4.0,3.0,3.0,3.0
150,44,4.0,5.0,3.0,5.0,4.0
150,3,4.0,3.0,4.0,4.0,4.0
150,1345,4.0,0.0,0.0,0.0,0.0
150,720,4.0,3.0,4.0,3.0,0.0
150,72,4.0,5.0,3.0,4.0,4.0
150,762,4.0,0.0,0.0,0.0,0.0
150,1346,5.0,5.0,5.0,5.0,0.0
150,706,5.0,3.0,4.0,5.0,3.0
150,483,5.0,5.0,5.0,5.0,5.0
150,1208,5.0,5.0,4.0,5.0,3.0
150,1347,5.0,5.0,3.0,5.0,0.0
150,760,5.0,0.0,0.0,0.0,0.0
150,46,5.0,5.0,5.0,5.0,0.0
150,1163,5.0,0.0,0.0,0.0,0.0
150,664,5.0,0.0,0.0,0.0,0.0
150,1348,5.0,4.0,4.0,4.0,0.0
150,450,5.0,0.0,0.0,0.0,0.0
151,343,1.0,1.0,1.0,1.0,0.0
151,1047,2.0,0.0,0.0,0.0,0.0
151,243,2.0,1.0,1.0,3.0,0.0
151,13,3.0,4.0,3.0,3.0,0.0
151,530,4.0,0.0,0.0,0.0,0.0
151,619,4.0,4.0,5.0,5.0,4.0
151,1300,4.0,3.0,4.0,5.0,0.0
151,24,4.0,0.0,0.0,0.0,0.0
151,389,4.0,0.0,0.0,0.0,0.0
151,496,4.0,4.0,3.0,4.0,5.0
151,99,4.0,5.0,3.0,5.0,0.0
151,1349,5.0,5.0,5.0,5.0,0.0
151,1350,5.0,0.0,0.0,0.0,0.0
151,1351,5.0,0.0,0.0,0.0,0.0
151,1045,5.0,5.0,4.0,5.0,5.0
151,805,5.0,0.0,0.0,0.0,0.0
151,1352,5.0,0.0,0.0,0.0,0.0
151,1353,5.0,5.0,5.0,5.0,0.0
151,1354,5.0,5.0,5.0,5.0,0.0
151,497,5.0,0.0,0.0,0.0,0.0
151,46,5.0,5.0,5.0,5.0,0.0
151,1355,5.0,5.0,5.0,5.0,0.0
151,599,5.0,5.0,4.0,5.0,4.0
151,765,5.0,0.0,0.0,0.0,0.0
151,1356,5.0,5.0,5.0,5.0,5.0
151,1091,5.0,0.0,0.0,0.0,0.0
151,1327,5.0,4.0,5.0,5.0,0.0
151,162,5.0,0.0,0.0,0.0,0.0
151,622,5.0,0.0,0.0,0.0,0.0
152,1357,1.0,0.0,0.0,0.0,0.0
152,829,3.0,3.0,2.0,3.0,4.0
152,1358,4.0,5.0,5.0,5.0,3.0
152,46,4.0,5.0,5.0,5.0,2.0
152,1359,4.0,5.0,4.0,4.0,0.0
152,1360,4.0,0.0,0.0,0.0,0.0
152,1361,4.0,4.0,5.0,4.0,0.0
152,1362,4.0,0.0,0.0,0.0,0.0
152,240,4.0,0.0,0.0,0.0,0.0
152,1147,4.0,3.0,4.0,4.0,5.0
152,295,4.0,5.0,4.0,4.0,0.0
152,689,4.0,5.0,4.0,5.0,0.0
152,998,5.0,0.0,0.0,0.0,0.0
152,546,5.0,5.0,5.0,5.0,0.0
152,319,5.0,3.0,3.0,5.0,3.0
152,761,5.0,0.0,0.0,0.0,0.0
152,1363,5.0,5.0,5.0,5.0,3.0
152,268,5.0,0.0,0.0,0.0,0.0
152,639,5.0,5.0,5.0,5.0,5.0
152,1364,5.0,4.0,5.0,5.0,4.0
152,1335,5.0,5.0,5.0,5.0,4.0
152,851,5.0,5.0,4.0,5.0,0.0
152,106,5.0,0.0,0.0,0.0,0.0
152,1365,5.0,0.0,0.0,0.0,0.0
152,1089,5.0,0.0,0.0,0.0,0.0
152,248,5.0,3.0,4.0,5.0,4.0
152,1366,5.0,5.0,5.0,5.0,4.0
153,1367,4.0,5.0,4.0,5.0,0.0
153,1368,4.0,5.0,3.0,4.0,3.0
153,145,4.0,0.0,0.0,0.0,0.0
153,388,4.0,0.0,0.0,0.0,0.0
153,1369,4.0,0.0,0.0,0.0,0.0
153,1297,4.0,5.0,5.0,5.0,0.0
153,487,4.0,0.0,0.0,0.0,0.0
153,164,4.0,0.0,0.0,0.0,0.0
153,508,4.0,0.0,0.0,0.0,0.0
153,1370,5.0,0.0,0.0,0.0,0.0
153,42,5.0,0.0,0.0,0.0,0.0
153,186,5.0,0.0,0.0,0.0,0.0
153,542,5.0,5.0,4.0,5.0,0.0
153,150,5.0,0.0,0.0,0.0,0.0
153,1371,5.0,0.0,0.0,0.0,0.0
154,524,3.0,0.0,0.0,0.0,0.0
154,1246,3.0,0.0,0.0,0.0,0.0
154,386,4.0,0.0,0.0,0.0,0.0
154,556,4.0,0.0,0.0,0.0,0.0
154,46,4.0,0.0,0.0,0.0,0.0
154,437,4.0,0.0,0.0,0.0,0.0
154,40,5.0,5.0,4.0,4.0,0.0
154,415,5.0,5.0,4.0,5.0,5.0
154,309,5.0,0.0,0.0,0.0,0.0
154,13,5.0,0.0,0.0,0.0,0.0
154,1372,5.0,0.0,0.0,0.0,0.0
154,66,5.0,0.0,0.0,0.0,0.0
154,186,5.0,0.0,0.0,0.0,0.0
154,237,5.0,0.0,0.0,0.0,0.0
154,187,5.0,0.0,0.0,0.0,0.0
154,256,5.0,5.0,5.0,5.0,4.0
154,385,5.0,0.0,0.0,0.0,0.0
154,640,5.0,5.0,5.0,5.0,0.0
154,161,5.0,0.0,0.0,0.0,0.0
155,1373,1.0,3.0,2.0,1.0,3.0
155,67,1.0,0.0,0.0,0.0,0.0
155,1126,2.0,0.0,0.0,0.0,0.0
155,1374,2.0,1.0,2.0,3.0,0.0
155,786,2.0,2.0,3.0,3.0,0.0
155,1375,3.0,4.0,3.0,2.0,0.0
155,250,3.0,3.0,2.0,3.0,0.0
155,1128,3.0,3.0,3.0,3.0,0.0
155,1079,3.0,0.0,0.0,0.0,0.0
155,186,3.0,0.0,0.0,0.0,0.0
155,1088,3.0,0.0,0.0,0.0,0.0
155,273,3.0,0.0,0.0,0.0,0.0
155,46,3.0,0.0,0.0,0.0,0.0
155,495,4.0,0.0,0.0,0.0,0.0
155,1224,4.0,5.0,4.0,4.0,5.0
155,1376,4.0,4.0,4.0,4.0,0.0
155,161,4.0,0.0,0.0,0.0,0.0
155,283,4.0,0.0,0.0,0.0,0.0
155,1377,4.0,5.0,4.0,4.0,3.0
155,452,4.0,5.0,4.0,4.0,0.0
155,119,4.0,3.0,4.0,4.0,0.0
155,351,4.0,5.0,4.0,4.0,0.0
155,249,4.0,0.0,0.0,0.0,0.0
155,595,4.0,4.0,3.0,5.0,0.0
155,320,4.0,0.0,0.0,0.0,0.0
155,1378,4.0,0.0,0.0,0.0,0.0
155,122,4.0,4.0,3.0,4.0,0.0
155,1379,4.0,4.0,4.0,4.0,3.0
155,1227,4.0,4.0,5.0,4.0,0.0
155,1055,4.0,4.0,4.0,3.0,0.0
155,1380,4.0,0.0,0.0,0.0,0.0
155,916,4.0,5.0,4.0,4.0,5.0
155,487,4.0,5.0,4.0,5.0,0.0
155,1381,4.0,3.0,2.0,3.0,0.0
155,1382,4.0,4.0,4.0,4.0,0.0
155,1383,4.0,3.0,5.0,4.0,0.0
155,1384,4.0,3.0,4.0,4.0,0.0
155,1385,5.0,4.0,4.0,5.0,0.0
155,1175,5.0,5.0,4.0,5.0,0.0
155,1386,5.0,0.0,0.0,0.0,0.0
155,40,5.0,5.0,4.0,5.0,4.0
155,1387,5.0,5.0,4.0,5.0,0.0
155,1273,5.0,0.0,0.0,0.0,0.0
155,1388,5.0,4.0,4.0,5.0,4.0
155,139,5.0,4.0,5.0,5.0,0.0
155,439,5.0,4.0,4.0,5.0,5.0
155,268,5.0,0.0,0.0,0.0,0.0
155,669,5.0,3.0,5.0,5.0,4.0
155,154,5.0,0.0,0.0,0.0,0.0
155,1389,5.0,0.0,0.0,0.0,0.0
155,72,5.0,5.0,3.0,5.0,5.0
155,1390,5.0,0.0,0.0,0.0,0.0
155,1391,5.0,0.0,0.0,0.0,0.0
155,556,5.0,0.0,0.0,0.0,0.0
155,380,5.0,5.0,5.0,5.0,0.0
155,150,5.0,5.0,4.0,5.0,5.0
155,152,5.0,5.0,5.0,5.0,0.0
155,450,5.0,5.0,5.0,5.0,5.0
155,906,5.0,0.0,0.0,0.0,0.0
156,957,2.0,2.0,1.0,3.0,3.0
156,1392,3.0,3.0,3.0,2.0,3.0
156,72,3.0,0.0,0.0,0.0,0.0
156,887,3.0,0.0,0.0,0.0,0.0
156,937,3.0,0.0,0.0,0.0,0.0
156,1393,3.0,3.0,1.0,3.0,0.0
156,1106,4.0,0.0,0.0,0.0,0.0
156,1394,4.0,4.0,3.0,5.0,0.0
156,695,4.0,3.0,2.0,3.0,0.0
156,1179,4.0,0.0,0.0,0.0,0.0
156,777,4.0,0.0,0.0,0.0,0.0
156,160,4.0,0.0,0.0,0.0,0.0
156,1395,4.0,0.0,0.0,0.0,0.0
156,1396,5.0,0.0,0.0,0.0,0.0
156,1397,5.0,0.0,0.0,0.0,0.0
156,1045,5.0,0.0,0.0,0.0,0.0
156,1293,5.0,0.0,0.0,0.0,0.0
156,1398,5.0,5.0,5.0,5.0,5.0
156,1399,5.0,5.0,4.0,5.0,4.0
156,497,5.0,0.0,0.0,0.0,0.0
156,1400,5.0,0.0,0.0,0.0,0.0
156,154,5.0,0.0,0.0,0.0,0.0
156,975,5.0,0.0,0.0,0.0,0.0
156,186,5.0,4.0,5.0,5.0,5.0
156,556,5.0,0.0,0.0,0.0,0.0
156,1401,5.0,0.0,0.0,0.0,0.0
156,383,5.0,0.0,0.0,0.0,0.0
156,1402,5.0,5.0,4.0,5.0,0.0
156,1403,5.0,0.0,0.0,0.0,0.0
157,1404,1.0,0.0,0.0,0.0,0.0
157,870,4.0,0.0,0.0,0.0,0.0
157,873,4.0,0.0,0.0,0.0,0.0
157,1405,4.0,0.0,0.0,0.0,0.0
157,1406,5.0,0.0,0.0,0.0,0.0
157,31,5.0,0.0,0.0,0.0,0.0
157,874,5.0,0.0,0.0,0.0,0.0
157,1407,5.0,0.0,0.0,0.0,0.0
157,72,5.0,5.0,4.0,5.0,4.0
157,1356,5.0,0.0,0.0,0.0,0.0
157,544,5.0,0.0,0.0,0.0,0.0
158,106,1.0,2.0,1.0,1.0,0.0
158,1151,2.0,2.0,2.0,3.0,0.0
158,1408,3.0,5.0,3.0,3.0,0.0
158,342,3.0,0.0,0.0,0.0,0.0
158,1409,3.0,0.0,0.0,0.0,0.0
158,1410,4.0,0.0,0.0,0.0,0.0
158,1411,4.0,0.0,0.0,0.0,0.0
158,187,4.0,3.0,3.0,4.0,0.0
158,1412,4.0,0.0,0.0,0.0,0.0
158,1413,4.0,0.0,0.0,0.0,0.0
158,461,4.0,5.0,3.0,3.0,0.0
158,1179,5.0,4.0,5.0,5.0,0.0
158,189,5.0,0.0,0.0,0.0,0.0
158,674,5.0,5.0,5.0,5.0,0.0
158,1414,5.0,0.0,0.0,0.0,0.0
158,46,5.0,0.0,0.0,0.0,0.0
159,618,3.0,0.0,0.0,0.0,0.0
159,78,3.0,0.0,0.0,0.0,0.0
159,522,3.0,4.0,3.0,3.0,3.0
159,218,4.0,0.0,0.0,0.0,0.0
159,1415,4.0,5.0,5.0,5.0,0.0
159,1101,4.0,0.0,0.0,0.0,0.0
159,233,5.0,0.0,0.0,0.0,0.0
159,99,5.0,5.0,5.0,5.0,0.0
159,148,5.0,0.0,0.0,0.0,0.0
159,1416,5.0,5.0,5.0,5.0,0.0
160,46,3.0,0.0,0.0,0.0,0.0
160,114,4.0,5.0,4.0,5.0,4.0
160,1417,4.0,0.0,0.0,0.0,0.0
160,177,4.0,0.0,0.0,0.0,0.0
160,278,4.0,3.0,3.0,4.0,5.0
160,648,4.0,5.0,4.0,5.0,0.0
160,1418,5.0,0.0,0.0,0.0,0.0
160,761,5.0,0.0,0.0,0.0,0.0
160,751,5.0,0.0,0.0,0.0,0.0
160,881,5.0,0.0,0.0,0.0,0.0
161,164,2.0,0.0,0.0,0.0,0.0
161,1419,3.0,0.0,0.0,0.0,0.0
161,114,4.0,0.0,0.0,0.0,0.0
161,186,4.0,0.0,0.0,0.0,0.0
161,1420,4.0,0.0,0.0,0.0,0.0
161,1421,4.0,0.0,0.0,0.0,0.0
161,342,4.0,0.0,0.0,0.0,0.0
161,1422,4.0,5.0,5.0,4.0,0.0
161,1423,4.0,4.0,3.0,5.0,0.0
161,153,4.0,5.0,3.0,5.0,0.0
161,328,4.0,0.0,0.0,0.0,0.0
161,1424,4.0,0.0,0.0,0.0,0.0
161,72,4.0,5.0,4.0,4.0,0.0
161,1425,5.0,5.0,3.0,5.0,0.0
161,1426,5.0,3.0,5.0,5.0,4.0
161,56,5.0,0.0,0.0,0.0,0.0
161,16,5.0,0.0,0.0,0.0,0.0
161,706,5.0,5.0,5.0,5.0,0.0
161,1427,5.0,5.0,4.0,5.0,0.0
161,163,5.0,0.0,0.0,0.0,0.0
161,346,5.0,0.0,0.0,0.0,0.0
161,1428,5.0,0.0,0.0,0.0,0.0
161,1429,5.0,5.0,5.0,5.0,5.0
161,722,5.0,5.0,4.0,5.0,0.0
161,1430,5.0,5.0,5.0,5.0,0.0
161,1431,5.0,0.0,0.0,0.0,0.0
161,1079,5.0,0.0,0.0,0.0,0.0
161,46,5.0,0.0,0.0,0.0,0.0
161,1287,5.0,0.0,0.0,5.0,0.0
161,381,5.0,0.0,0.0,0.0,0.0
161,283,5.0,0.0,0.0,0.0,0.0
161,1042,5.0,0.0,0.0,0.0,0.0
162,1432,2.0,2.0,2.0,1.0,0.0
162,828,2.0,1.0,0.0,0.0,0.0
162,1109,2.0,2.0,2.0,2.0,3.0
162,250,3.0,3.0,3.0,3.0,0.0
162,1433,3.0,0.0,0.0,0.0,0.0
162,339,3.0,0.0,0.0,0.0,0.0
162,234,3.0,4.0,4.0,4.0,4.0
162,373,3.0,3.0,3.0,3.0,3.0
162,1025,3.0,0.0,0.0,0.0,0.0
162,295,3.0,0.0,0.0,0.0,0.0
162,577,4.0,4.0,4.0,4.0,0.0
162,576,4.0,0.0,0.0,0.0,0.0
162,638,4.0,4.0,4.0,4.0,0.0
162,579,4.0,4.0,4.0,5.0,4.0
162,581,4.0,4.0,5.0,5.0,4.0
162,186,4.0,5.0,5.0,5.0,4.0
162,1108,4.0,4.0,4.0,5.0,0.0
162,1434,4.0,5.0,5.0,5.0,4.0
162,485,4.0,0.0,0.0,0.0,0.0
162,1435,4.0,4.0,4.0,4.0,4.0
162,492,4.0,4.0,4.0,5.0,4.0
162,263,4.0,3.0,4.0,4.0,0.0
162,1436,4.0,3.0,4.0,4.0,0.0
162,513,4.0,0.0,0.0,0.0,0.0
162,1437,4.0,4.0,4.0,4.0,5.0
162,391,4.0,4.0,3.0,4.0,0.0
162,1346,4.0,5.0,5.0,5.0,3.0
162,115,4.0,0.0,0.0,0.0,0.0
162,49,4.0,5.0,4.0,5.0,4.0
162,1438,4.0,4.0,5.0,5.0,0.0
162,1439,4.0,4.0,4.0,5.0,4.0
162,1149,4.0,3.0,4.0,5.0,0.0
162,96,4.0,4.0,4.0,4.0,0.0
162,285,4.0,0.0,0.0,0.0,0.0
162,571,4.0,4.0,4.0,5.0,4.0
162,1297,4.0,4.0,4.0,4.0,0.0
162,1440,4.0,4.0,4.0,4.0,5.0
162,1441,4.0,5.0,4.0,4.0,5.0
162,1442,4.0,4.0,4.0,4.0,4.0
162,1443,4.0,5.0,5.0,5.0,0.0
162,1227,5.0,0.0,0.0,0.0,0.0
162,136,5.0,5.0,5.0,5.0,0.0
162,724,5.0,5.0,5.0,5.0,0.0
162,796,5.0,0.0,0.0,0.0,0.0
162,1444,5.0,5.0,5.0,5.0,0.0
162,36,5.0,5.0,4.0,5.0,4.0
162,99,5.0,5.0,5.0,5.0,5.0
162,1445,5.0,5.0,4.0,5.0,0.0
162,692,5.0,5.0,5.0,5.0,5.0
162,1446,5.0,5.0,5.0,5.0,0.0
162,905,5.0,0.0,0.0,0.0,0.0
162,1102,5.0,5.0,5.0,5.0,5.0
162,1447,5.0,0.0,0.0,0.0,0.0
162,962,5.0,0.0,0.0,0.0,0.0
162,776,5.0,0.0,0.0,0.0,0.0
162,1448,5.0,5.0,4.0,5.0,0.0
162,336,5.0,4.0,4.0,5.0,0.0
162,1449,5.0,5.0,5.0,5.0,0.0
162,1450,5.0,4.0,5.0,5.0,3.0
162,119,5.0,0.0,0.0,0.0,0.0
162,1331,5.0,4.0,5.0,5.0,0.0
162,66,5.0,0.0,0.0,0.0,0.0
162,95,5.0,5.0,4.0,5.0,5.0
162,357,5.0,0.0,0.0,0.0,0.0
162,1451,5.0,0.0,0.0,0.0,0.0
162,1033,5.0,5.0,5.0,5.0,5.0
162,1431,5.0,5.0,5.0,5.0,0.0
162,1452,5.0,5.0,5.0,5.0,0.0
162,47,5.0,5.0,5.0,5.0,0.0
162,1089,5.0,5.0,5.0,5.0,0.0
162,1146,5.0,5.0,5.0,5.0,0.0
162,161,5.0,0.0,0.0,0.0,0.0
162,927,5.0,0.0,0.0,0.0,0.0
163,124,1.0,0.0,0.0,0.0,0.0
163,1440,1.0,0.0,0.0,0.0,0.0
163,204,3.0,0.0,0.0,0.0,0.0
163,1453,4.0,0.0,0.0,0.0,0.0
163,558,4.0,4.0,4.0,0.0,0.0
163,1454,4.0,0.0,0.0,0.0,0.0
163,189,4.0,0.0,3.0,0.0,0.0
163,669,4.0,5.0,4.0,4.0,0.0
163,1093,5.0,5.0,5.0,5.0,0.0
163,194,5.0,0.0,0.0,0.0,0.0
163,122,5.0,0.0,0.0,0.0,0.0
163,1455,5.0,0.0,0.0,0.0,0.0
163,159,5.0,5.0,5.0,5.0,5.0
163,1456,5.0,0.0,0.0,0.0,0.0
163,1457,5.0,0.0,0.0,0.0,0.0
163,825,5.0,0.0,0.0,0.0,0.0
163,46,5.0,0.0,0.0,0.0,0.0
163,505,5.0,0.0,0.0,0.0,0.0
163,1458,5.0,0.0,0.0,0.0,0.0
163,921,5.0,5.0,4.0,5.0,0.0
164,264,1.0,0.0,0.0,0.0,0.0
164,1203,3.0,0.0,0.0,0.0,0.0
164,186,3.0,3.0,4.0,3.0,3.0
164,229,3.0,4.0,3.0,3.0,4.0
164,549,4.0,3.0,3.0,4.0,3.0
164,1115,4.0,0.0,0.0,5.0,0.0
164,1370,5.0,0.0,0.0,0.0,0.0
164,284,5.0,5.0,5.0,5.0,0.0
164,564,5.0,5.0,4.0,5.0,0.0
164,512,5.0,5.0,5.0,5.0,5.0
164,1459,5.0,0.0,0.0,0.0,0.0
164,1460,5.0,0.0,0.0,0.0,0.0
164,46,5.0,0.0,0.0,0.0,0.0
164,1079,5.0,5.0,4.0,5.0,0.0
164,112,5.0,0.0,0.0,0.0,0.0
164,1419,5.0,0.0,0.0,5.0,0.0
165,185,0.0,0.0,0.0,0.0,0.0
165,450,1.0,1.0,1.0,2.0,3.0
165,296,2.0,0.0,0.0,0.0,0.0
165,1461,3.0,3.0,3.0,3.0,3.0
165,743,3.0,0.0,0.0,0.0,0.0
165,115,3.0,0.0,0.0,0.0,0.0
165,560,3.0,0.0,0.0,0.0,0.0
165,1163,4.0,0.0,0.0,0.0,0.0
165,1462,4.0,0.0,0.0,0.0,0.0
165,284,4.0,0.0,0.0,0.0,0.0
165,778,4.0,0.0,0.0,0.0,0.0
165,821,4.0,0.0,0.0,0.0,0.0
165,1463,4.0,0.0,0.0,0.0,0.0
165,632,4.0,0.0,0.0,0.0,0.0
165,1464,4.0,0.0,0.0,0.0,0.0
165,1465,5.0,0.0,0.0,0.0,0.0
165,993,5.0,0.0,0.0,0.0,0.0
165,42,5.0,0.0,0.0,0.0,0.0
165,962,5.0,0.0,0.0,0.0,0.0
165,675,5.0,5.0,5.0,5.0,4.0
165,9,5.0,0.0,0.0,0.0,0.0
165,386,5.0,0.0,0.0,0.0,0.0
165,1155,5.0,0.0,0.0,0.0,0.0
165,170,5.0,0.0,0.0,0.0,0.0
165,1466,5.0,0.0,0.0,0.0,0.0
166,1467,1.0,2.0,1.0,2.0,0.0
166,1468,3.0,0.0,0.0,0.0,0.0
166,175,3.0,0.0,0.0,0.0,0.0
166,263,3.0,0.0,0.0,0.0,0.0
166,1469,3.0,3.0,3.0,3.0,0.0
166,722,3.0,0.0,0.0,0.0,0.0
166,1470,3.0,0.0,0.0,0.0,0.0
166,867,3.0,2.0,4.0,4.0,0.0
166,1053,3.0,3.0,3.0,3.0,0.0
166,354,3.0,0.0,0.0,0.0,0.0
166,1471,4.0,5.0,4.0,4.0,4.0
166,627,4.0,0.0,0.0,0.0,0.0
166,1472,4.0,0.0,0.0,0.0,0.0
166,196,4.0,4.0,3.0,5.0,4.0
166,390,4.0,5.0,4.0,5.0,0.0
166,1473,4.0,0.0,0.0,0.0,0.0
166,1474,4.0,0.0,0.0,0.0,0.0
166,1047,4.0,0.0,0.0,0.0,0.0
166,544,4.0,5.0,4.0,4.0,5.0
166,72,4.0,0.0,0.0,0.0,0.0
166,869,4.0,5.0,5.0,5.0,3.0
166,1475,4.0,0.0,0.0,0.0,0.0
166,1280,5.0,5.0,3.0,4.0,5.0
166,1476,5.0,5.0,5.0,5.0,3.0
166,1477,5.0,0.0,0.0,0.0,0.0
166,1045,5.0,0.0,0.0,0.0,0.0
166,512,5.0,0.0,0.0,0.0,0.0
166,1388,5.0,0.0,0.0,0.0,0.0
166,1478,5.0,0.0,0.0,0.0,0.0
166,99,5.0,5.0,5.0,5.0,0.0
166,560,5.0,5.0,5.0,5.0,5.0
166,497,5.0,0.0,0.0,0.0,0.0
166,485,5.0,0.0,0.0,0.0,0.0
166,1479,5.0,5.0,5.0,5.0,0.0
166,1480,5.0,4.0,4.0,0.0,4.0
166,186,5.0,5.0,5.0,5.0,5.0
166,106,5.0,5.0,5.0,5.0,5.0
166,46,5.0,0.0,0.0,0.0,0.0
166,1481,5.0,5.0,5.0,5.0,3.0
166,1041,5.0,0.0,0.0,0.0,0.0
166,380,5.0,5.0,4.0,5.0,0.0
166,1482,5.0,0.0,0.0,0.0,0.0
166,1369,5.0,5.0,4.0,5.0,4.0
166,1402,5.0,0.0,0.0,0.0,0.0
167,424,2.0,0.0,0.0,0.0,0.0
167,876,2.0,0.0,0.0,0.0,0.0
167,397,3.0,0.0,0.0,0.0,0.0
167,117,3.0,3.0,3.0,3.0,0.0
167,1483,4.0,0.0,0.0,0.0,0.0
167,1484,4.0,0.0,0.0,0.0,0.0
167,1485,4.0,4.0,5.0,4.0,4.0
167,287,4.0,5.0,3.0,4.0,0.0
167,700,4.0,3.0,3.0,4.0,3.0
167,255,5.0,4.0,4.0,5.0,0.0
167,1486,5.0,5.0,5.0,5.0,5.0
167,730,5.0,5.0,5.0,5.0,5.0
167,1063,5.0,0.0,0.0,0.0,0.0
167,241,5.0,5.0,5.0,4.0,5.0
167,268,5.0,0.0,0.0,0.0,0.0
167,1345,5.0,0.0,0.0,0.0,0.0
167,179,5.0,0.0,0.0,0.0,0.0
167,1487,5.0,4.0,5.0,5.0,0.0
167,186,5.0,5.0,5.0,5.0,0.0
167,187,5.0,0.0,0.0,0.0,0.0
167,83,5.0,5.0,5.0,5.0,0.0
167,381,5.0,0.0,0.0,0.0,0.0
167,1488,5.0,5.0,5.0,5.0,0.0
167,383,5.0,5.0,5.0,5.0,4.0
167,1489,5.0,0.0,0.0,0.0,0.0
168,1490,3.0,0.0,0.0,0.0,0.0
168,1105,3.0,0.0,0.0,0.0,0.0
168,722,4.0,0.0,0.0,0.0,0.0
168,638,4.0,4.0,3.0,4.0,3.0
168,656,4.0,0.0,0.0,0.0,0.0
168,1025,4.0,0.0,0.0,0.0,0.0
168,695,4.0,3.0,5.0,5.0,5.0
168,1491,4.0,3.0,4.0,4.0,0.0
168,26,4.0,0.0,0.0,0.0,0.0
168,866,4.0,3.0,3.0,4.0,0.0
168,831,4.0,0.0,0.0,0.0,0.0
168,1036,4.0,0.0,0.0,0.0,0.0
168,99,4.0,0.0,0.0,0.0,0.0
168,1464,5.0,0.0,0.0,0.0,0.0
168,33,5.0,0.0,0.0,0.0,0.0
168,122,5.0,0.0,0.0,0.0,0.0
168,195,5.0,0.0,0.0,0.0,0.0
168,960,5.0,5.0,4.0,4.0,0.0
168,642,5.0,5.0,5.0,5.0,0.0
168,1492,5.0,5.0,4.0,5.0,0.0
168,614,5.0,0.0,0.0,0.0,0.0
168,1493,5.0,5.0,5.0,5.0,4.0
168,196,5.0,4.0,5.0,5.0,0.0
168,339,5.0,0.0,0.0,0.0,0.0
168,159,5.0,0.0,0.0,0.0,0.0
168,452,5.0,0.0,0.0,0.0,0.0
168,323,5.0,0.0,0.0,0.0,0.0
168,1494,5.0,5.0,5.0,5.0,0.0
168,819,5.0,0.0,0.0,0.0,0.0
168,306,5.0,3.0,5.0,5.0,0.0
168,161,5.0,5.0,4.0,5.0,3.0
169,1495,4.0,0.0,0.0,0.0,0.0
169,765,4.0,5.0,4.0,4.0,5.0
169,774,4.0,0.0,0.0,0.0,0.0
169,1496,4.0,5.0,4.0,5.0,4.0
169,1497,4.0,0.0,0.0,0.0,0.0
169,1123,4.0,5.0,4.0,4.0,5.0
169,397,4.0,4.0,4.0,4.0,0.0
169,1192,5.0,5.0,5.0,5.0,4.0
169,609,5.0,0.0,0.0,0.0,0.0
169,1498,5.0,0.0,0.0,0.0,0.0
169,583,5.0,5.0,5.0,5.0,5.0
169,159,5.0,0.0,0.0,0.0,0.0
169,1499,5.0,0.0,0.0,0.0,0.0
169,187,5.0,0.0,0.0,0.0,0.0
169,571,5.0,5.0,5.0,5.0,5.0
170,1500,1.0,1.0,2.0,1.0,3.0
170,898,1.0,0.0,0.0,0.0,0.0
170,952,1.0,0.0,0.0,0.0,0.0
170,487,1.0,0.0,0.0,0.0,0.0
170,24,2.0,1.0,3.0,1.0,3.0
170,175,2.0,1.0,2.0,1.0,2.0
170,1501,3.0,5.0,4.0,3.0,3.0
170,1502,3.0,0.0,0.0,0.0,0.0
170,461,3.0,3.0,1.0,3.0,0.0
170,1183,3.0,3.0,5.0,5.0,4.0
170,1293,3.0,2.0,2.0,3.0,3.0
170,63,4.0,5.0,4.0,5.0,0.0
170,106,4.0,0.0,0.0,0.0,0.0
170,968,4.0,0.0,0.0,0.0,0.0
170,587,4.0,4.0,4.0,4.0,0.0
170,828,4.0,4.0,4.0,5.0,0.0
170,206,4.0,5.0,4.0,5.0,0.0
170,761,4.0,5.0,4.0,4.0,0.0
170,282,4.0,5.0,4.0,4.0,4.0
170,421,5.0,0.0,0.0,0.0,0.0
170,209,5.0,0.0,0.0,0.0,0.0
170,724,5.0,0.0,0.0,0.0,0.0
170,42,5.0,0.0,0.0,0.0,0.0
170,99,5.0,5.0,5.0,5.0,5.0
170,847,5.0,5.0,5.0,5.0,3.0
170,483,5.0,0.0,0.0,0.0,0.0
170,1503,5.0,0.0,0.0,0.0,0.0
170,285,5.0,5.0,5.0,5.0,5.0
170,55,5.0,5.0,5.0,5.0,5.0
170,1504,5.0,4.0,4.0,4.0,4.0
170,156,5.0,5.0,4.0,5.0,5.0
170,257,5.0,0.0,0.0,0.0,0.0
170,313,5.0,5.0,5.0,4.0,0.0
170,1505,5.0,5.0,5.0,4.0,4.0
171,1506,1.0,2.0,1.0,1.0,0.0
171,135,1.0,0.0,0.0,0.0,0.0
171,1507,2.0,2.0,2.0,2.0,0.0
171,1508,2.0,2.0,3.0,3.0,2.0
171,177,2.0,4.0,2.0,2.0,0.0
171,636,2.0,4.0,1.0,1.0,0.0
171,483,3.0,3.0,3.0,4.0,3.0
171,1003,3.0,3.0,3.0,4.0,3.0
171,127,3.0,0.0,0.0,0.0,0.0
171,1135,3.0,3.0,2.0,2.0,0.0
